ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
10654037,HZ404102,6/20/2016 12:00,038XX W DIVERSEY AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,2523,25,30,21,11,,,2016,8/24/2016 15:50,,
10654040,HZ403662,1/1/2016 0:00,053XX W CHICAGO AVE,890,THEFT,FALSE,FALSE,1524,15,37,25,6,,,2016,8/24/2016 15:50,,
10816074,JA115715,10/1/2016 12:00,010XX N LAWNDALE AVE,1155,DECEPTIVE PRACTICE,FALSE,FALSE,1112,11,27,23,11,,,2016,1/15/2017 15:52,,
10816078,JA115590,12/1/2016 12:00,032XX W FULLERTON AVE,890,THEFT,FALSE,FALSE,1413,14,35,22,6,,,2016,1/15/2017 15:52,,
10816143,JA115959,11/15/2016 12:00,078XX S EAST END AVE,890,THEFT,FALSE,FALSE,414,4,8,43,6,,,2016,1/15/2017 15:52,,
10816167,JA114922,8/1/2016 8:00,066XX S DREXEL AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,321,3,5,42,11,,,2016,1/15/2017 15:52,,
10816168,JA115913,5/4/2012 10:00,066XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,725,7,15,67,11,,,2012,1/15/2017 15:52,,
10816254,JA116198,10/6/2016 9:00,038XX W VAN BUREN ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1133,11,24,26,11,,,2016,1/15/2017 15:52,,
10816277,JA116231,12/5/2016 12:00,064XX S DAMEN AVE,890,THEFT,FALSE,FALSE,726,7,15,67,6,,,2016,1/15/2017 15:52,,
10816282,JA116064,12/9/2016 16:50,058XX N PULASKI RD,610,BURGLARY,FALSE,FALSE,1711,17,39,13,5,,,2016,1/15/2017 15:52,,
10816287,JA116169,11/16/2016 15:00,058XX N PULASKI RD,460,BATTERY,FALSE,FALSE,1711,17,39,13,08B,,,2016,1/15/2017 15:52,,
10816308,JA115854,9/17/2016 11:35,012XX W SHERWIN AVE,820,THEFT,FALSE,FALSE,2423,24,49,1,6,,,2016,1/15/2017 15:52,,
10816314,JA115837,11/1/2016 9:25,020XX W 70TH PL,890,THEFT,FALSE,FALSE,735,7,17,67,6,,,2016,1/15/2017 15:52,,
10816317,JA115870,12/29/2016 8:00,016XX N OAKLEY AVE,890,THEFT,FALSE,FALSE,1434,14,1,24,6,,,2016,1/15/2017 15:52,,
10816323,JA115915,5/5/2016 15:00,027XX W 84TH PL,1154,DECEPTIVE PRACTICE,FALSE,FALSE,835,8,18,70,11,,,2016,1/15/2017 15:52,,
10816326,JA115909,6/1/2016 10:35,010XX N PAULINA ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1213,12,1,24,11,,,2016,1/15/2017 15:52,,
10816349,JA116122,12/7/2016 14:00,029XX N NATCHEZ AVE,1152,DECEPTIVE PRACTICE,FALSE,FALSE,2511,25,36,19,11,,,2016,1/15/2017 15:52,,
10816399,JA107883,1/7/2017 23:15,011XX W 63RD ST,930,MOTOR VEHICLE THEFT,FALSE,FALSE,724,7,16,68,7,,,2017,1/15/2017 15:52,,
10816156,JA115949,10/1/2016 20:00,026XX S SAWYER AVE,890,THEFT,FALSE,FALSE,1032,10,22,30,6,,,2016,1/17/2017 15:57,,
10816164,JA115659,11/14/2016 12:00,005XX E 106TH ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,512,5,9,49,11,,,2016,1/17/2017 15:57,,
11034844,JA368121,7/29/2017 4:30,028XX W POLK ST,810,THEFT,FALSE,FALSE,1135,11,2,27,6,1157614,1896246,2017,8/5/2017 15:50,41.87105714,-87.69681146
11034845,JA368184,7/29/2017 8:50,109XX S DOTY AVE W,860,THEFT,TRUE,FALSE,513,5,9,50,6,1185440,1832668,2017,8/5/2017 15:50,41.6959821,-87.59665314
11034852,JA368322,7/29/2017 10:30,060XX N KENMORE AVE,1360,CRIMINAL TRESPASS,FALSE,FALSE,2433,24,48,77,26,1168152,1940159,2017,8/5/2017 15:50,41.99133566,-87.6568507
11034854,JA368178,7/29/2017 9:30,107XX S LOOMIS ST,460,BATTERY,FALSE,FALSE,2234,22,34,75,08B,1168917,1833597,2017,8/5/2017 15:50,41.6989033,-87.65712305
11034856,JA368289,7/29/2017 10:02,082XX S THROOP ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,613,6,21,71,11,1169094,1850122,2017,8/5/2017 15:50,41.74424656,-87.6559989
10816461,JA116425,11/15/2016 7:00,024XX S KEDZIE AVE,5002,OTHER OFFENSE,FALSE,TRUE,1033,10,24,30,26,,,2016,1/15/2017 15:52,,
10816486,JA116245,8/29/2015 11:00,095XX S WALLACE ST,1210,DECEPTIVE PRACTICE,FALSE,FALSE,2223,22,21,73,11,,,2015,1/15/2017 15:52,,
10816690,JA116728,11/1/2016 1:17,084XX S PAULINA ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,614,6,18,71,11,,,2016,1/15/2017 15:52,,
11034866,JA368253,7/29/2017 9:15,039XX W MADISON ST,860,THEFT,FALSE,FALSE,1122,11,28,26,6,1150182,1899724,2017,8/5/2017 15:50,41.88074915,-87.72400656
11034867,JA368159,7/29/2017 9:00,045XX N CHRISTIANA AVE,486,BATTERY,FALSE,TRUE,1724,17,33,14,08B,1153234,1929971,2017,8/5/2017 15:50,41.96368946,-87.71199505
11034868,JA368300,7/29/2017 10:59,072XX S CONSTANCE AVE,560,ASSAULT,FALSE,TRUE,324,3,8,43,08A,1189625,1857373,2017,8/5/2017 15:50,41.76367586,-87.58053946
11034869,JA368119,7/29/2017 8:15,047XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,922,9,14,58,14,1155835,1873178,2017,8/5/2017 15:50,41.80779181,-87.70396341
11034870,JA368220,7/29/2017 0:30,065XX S PEORIA ST,610,BURGLARY,FALSE,FALSE,723,7,16,68,5,1171432,1861458,2017,8/5/2017 15:50,41.77530316,-87.64710088
11034876,JA368343,7/29/2017 9:44,019XX E 87TH ST,810,THEFT,FALSE,FALSE,412,4,8,45,6,1190826,1847679,2017,8/5/2017 15:50,41.73704574,-87.57645016
11034877,JA368318,7/29/2017 6:00,059XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,232,2,20,40,14,1178175,1865611,2017,8/5/2017 15:50,41.7865491,-87.62225611
11034878,JA368199,7/29/2017 9:25,0000X N KEELER AVE,5001,OTHER OFFENSE,TRUE,FALSE,1115,11,28,26,26,1148389,1899847,2017,8/5/2017 15:50,41.88112142,-87.73058719
11034879,JA368323,7/29/2017 5:15,011XX E 55TH ST,610,BURGLARY,FALSE,FALSE,233,2,4,41,5,1184972,1868770,2017,8/5/2017 15:50,41.7950607,-87.5972359
11034882,JA368088,7/29/2017 5:30,064XX S SACRAMENTO AVE,430,BATTERY,FALSE,FALSE,823,8,15,66,04B,1157489,1861803,2017,8/5/2017 15:50,41.77654383,-87.69820516
10783717,HZ539044,12/3/2016 20:50,025XX E 84TH ST,031A,ROBBERY,TRUE,FALSE,423,4,7,46,3,,,2016,1/15/2017 15:50,,
11034884,JA368336,7/29/2017 11:15,027XX W HARRISON ST,2024,NARCOTICS,TRUE,FALSE,1135,11,2,27,18,1158248,1897253,2017,8/5/2017 15:50,41.87380752,-87.69445629
11034886,JA368317,7/29/2017 11:00,072XX S ARTESIAN AVE,1811,NARCOTICS,TRUE,FALSE,832,8,18,66,18,1161296,1856561,2017,8/5/2017 15:50,41.76208103,-87.6843938
11034887,JA368193,7/29/2017 9:50,026XX E 77TH ST,486,BATTERY,TRUE,TRUE,421,4,7,43,08B,1195453,1854427,2017,8/5/2017 15:50,41.75544988,-87.55927617
11034888,JA368316,7/29/2017 10:30,041XX N AVERS AVE,2826,OTHER OFFENSE,FALSE,FALSE,1723,17,39,16,26,1149982,1927281,2017,8/5/2017 15:50,41.95637199,-87.72402202
11034889,JA368168,7/29/2017 9:00,055XX S HERMITAGE AVE,552,ASSAULT,TRUE,FALSE,715,7,15,67,04A,1165625,1867852,2017,8/5/2017 15:50,41.79297429,-87.66820734
10814987,JA113161,5/1/2016 12:00,016XX W 95TH ST,1152,DECEPTIVE PRACTICE,FALSE,FALSE,2213,22,21,73,11,,,2016,1/15/2017 15:50,,
11034890,JA368338,7/29/2017 10:04,056XX S CARPENTER ST,820,THEFT,FALSE,FALSE,712,7,16,68,6,1170274,1867500,2017,8/5/2017 15:50,41.7919084,-87.65117024
11034891,JA368210,7/29/2017 7:00,062XX S SANGAMON ST,820,THEFT,FALSE,FALSE,712,7,16,68,6,1171043,1863567,2017,8/5/2017 15:50,41.78109902,-87.64846533
11034892,JA368347,7/29/2017 10:15,032XX W 115TH ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,2211,22,19,74,14,1156862,1828165,2017,8/5/2017 15:50,41.68424812,-87.70140907
11034893,JA368344,7/29/2017 8:00,014XX W 87TH ST,320,ROBBERY,FALSE,FALSE,614,6,21,71,3,1168433,1847060,2017,8/5/2017 15:50,41.73585825,-87.65850886
10655635,HZ405706,4/21/2015 9:00,008XX N MASSASOIT AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1511,15,29,25,11,,,2015,8/25/2016 15:50,,
10156706,HY345713,5/23/2013 0:01,018XX S KEELER AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1012,10,24,29,11,,,2013,8/17/2015 15:03,,
10655665,HZ405645,1/1/2016 0:01,119XX S HARVARD AVE,265,CRIM SEXUAL ASSAULT,FALSE,FALSE,522,5,34,53,2,,,2016,8/25/2016 15:50,,
10655667,HZ405725,8/24/2014 9:00,011XX S LAFLIN ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1231,12,2,28,11,,,2014,8/25/2016 15:50,,
10655717,HZ405845,2/1/2016 9:00,092XX S DAUPHIN AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,633,6,8,44,11,,,2016,8/25/2016 15:50,,
10645190,HZ395588,8/15/2016 9:30,034XX N ELAINE PL,820,THEFT,FALSE,FALSE,1925,19,44,6,6,,,2016,8/22/2016 15:51,,
10655726,HZ405294,6/16/2016 9:00,0000X W 35TH ST,1130,DECEPTIVE PRACTICE,FALSE,FALSE,211,2,3,35,11,,,2016,8/25/2016 15:50,,
11034895,JA368206,7/29/2017 8:35,073XX S YALE AVE,2825,OTHER OFFENSE,FALSE,TRUE,731,7,17,69,26,1175895,1856216,2017,8/5/2017 15:50,41.76081963,-87.63089708
10655743,HZ405427,6/22/2016 6:00,054XX N Sheridan Rd,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2023,20,48,77,11,,,2016,8/25/2016 15:50,,
10655878,HZ405417,9/10/2014 9:00,118XX S MAPLEWOOD AVE,820,THEFT,FALSE,FALSE,2212,22,19,75,6,,,2014,8/25/2016 15:50,,
10160857,HY349738,12/17/2013 1:30,008XX N ORLEANS ST,460,BATTERY,FALSE,FALSE,1823,18,27,8,08B,,,2013,8/17/2015 15:03,,
10658609,HZ407904,6/21/2016 20:00,005XX N KINGSBURY ST,820,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2016,8/27/2016 15:52,,
10662512,HZ413251,7/7/2016 0:00,043XX N HAZEL ST,890,THEFT,FALSE,FALSE,1915,19,46,3,6,,,2016,8/31/2016 15:51,,
10669624,HZ421083,7/30/2016 12:00,029XX W WILCOX ST,560,ASSAULT,FALSE,FALSE,1124,11,2,27,08A,,,2016,9/6/2016 15:55,,
10663170,HZ413520,8/29/2016 11:00,061XX W TOUHY AVE,560,ASSAULT,FALSE,FALSE,1621,16,41,12,08A,,,2016,9/5/2016 15:50,,
10675922,HZ416188,9/1/2016 12:50,060XX S INDIANA AVE,650,BURGLARY,FALSE,FALSE,311,3,20,40,5,,,2016,9/11/2016 15:50,,
10678896,HZ417781,8/29/2016 14:30,064XX S HONORE ST,890,THEFT,FALSE,FALSE,726,7,15,67,6,,,2016,9/13/2016 15:55,,
10682756,HZ435094,9/9/2016 20:05,013XX N LA SALLE DR,890,THEFT,FALSE,FALSE,1821,18,43,8,6,,,2016,9/16/2016 15:51,,
10687941,HZ408987,8/23/2016 14:30,006XX W JACKSON BLVD,810,THEFT,TRUE,FALSE,121,1,2,28,6,,,2016,10/18/2016 15:56,,
10690194,HZ444569,8/22/2016 12:00,079XX S MERRILL AVE,820,THEFT,FALSE,FALSE,414,4,8,46,6,,,2016,9/22/2016 15:56,,
10484485,HZ199350,3/24/2016 12:11,052XX W GLADYS AVE,2027,NARCOTICS,TRUE,FALSE,1522,15,29,25,18,,,2016,9/24/2016 15:51,,
10693822,HZ448727,8/16/2016 12:20,016XX N HARLEM AVE,860,THEFT,FALSE,FALSE,2513,25,36,25,6,,,2016,9/25/2016 15:50,,
10703357,HZ459336,6/1/2016 10:00,022XX N SOUTHPORT AVE,810,THEFT,TRUE,FALSE,1811,18,32,7,6,,,2016,11/1/2016 15:48,,
10700797,HZ456190,9/29/2016 15:00,045XX N ELSTON AVE,820,THEFT,FALSE,FALSE,1722,17,39,14,6,,,2016,10/6/2016 15:54,,
10703806,HZ459217,10/1/2016 17:30,013XX W LAKE ST,810,THEFT,FALSE,FALSE,1215,12,27,28,6,,,2016,10/8/2016 15:46,,
10711138,HZ467423,10/9/2016 12:30,001XX W DIVISION ST,560,ASSAULT,FALSE,FALSE,1821,18,43,8,08A,,,2016,10/16/2016 15:51,,
10714449,HZ432689,9/13/2016 16:00,001XX W LAKE ST,820,THEFT,FALSE,FALSE,122,1,42,32,6,,,2016,10/14/2016 16:07,,
10731985,HZ491295,8/9/2016 9:00,014XX N MASSASOIT AVE,560,ASSAULT,FALSE,FALSE,2531,25,29,25,08A,,,2016,10/28/2016 15:46,,
10367905,HZ103719,11/3/2014 9:00,063XX N CENTRAL AVE,1120,DECEPTIVE PRACTICE,FALSE,FALSE,1621,16,45,12,10,,,2014,1/7/2016 16:14,,
1450059,G178878,3/29/2001 15:20,007XX W MONTROSE AV,810,THEFT,FALSE,FALSE,2313,19,,,6,,,2001,8/17/2015 15:03,,
10749898,HZ510955,11/9/2016 20:30,003XX N WABASH AVE,820,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2016,11/16/2016 15:52,,
1846643,G673581,11/8/2001 16:18,014XX N KILPATRICK AV,2027,NARCOTICS,TRUE,FALSE,2533,25,,,18,,,2001,8/17/2015 15:03,,
10757733,HZ520802,11/17/2016 20:00,005XX N CLARK ST,890,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2016,11/24/2016 15:48,,
10780318,HZ546923,7/1/2016 9:00,060XX N CAMPBELL AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,2413,24,50,2,14,,,2016,12/11/2016 15:48,,
1990023,HH189510,2/15/2002 22:35,025XX W 113 ST,460,BATTERY,FALSE,FALSE,2212,22,,,08B,,,2002,8/17/2015 15:03,,
10784732,HZ552705,11/2/2016 12:00,076XX N MARSHFIELD AVE,890,THEFT,FALSE,FALSE,2422,24,49,1,6,,,2016,12/16/2016 15:48,,
23017,HZ303310,6/11/2016 18:00,012XX S KEDVALE AVE,110,HOMICIDE,FALSE,FALSE,1011,10,24,29,01A,,,2016,12/13/2016 15:49,,
2074414,HH288331,4/5/2002 22:30,069XX S CALUMET AV,2027,NARCOTICS,TRUE,FALSE,322,3,,,18,,,2002,8/17/2015 15:03,,
10790271,HZ560001,11/15/2016 9:00,010XX W 32ND ST,890,THEFT,FALSE,FALSE,913,9,11,60,6,,,2016,12/22/2016 15:52,,
11034896,JA368382,7/29/2017 8:00,006XX E 69TH ST,820,THEFT,FALSE,FALSE,321,3,6,42,6,1181907,1859412,2017,8/5/2017 15:50,41.76945295,-87.6087643
11034898,JA368275,7/29/2017 0:05,127XX S UNION AVE,460,BATTERY,FALSE,FALSE,523,5,34,53,08B,1173973,1820578,2017,8/5/2017 15:50,41.66306667,-87.63899454
10795675,HZ566329,9/5/2016 14:00,023XX W 21ST ST,820,THEFT,FALSE,FALSE,1234,12,25,31,6,,,2016,12/28/2016 15:52,,
2080644,HH305556,4/13/2002 21:55,014XX N HOYNE AV,560,ASSAULT,FALSE,FALSE,1424,14,,,08A,,,2002,8/17/2015 15:03,,
10578076,HZ287386,5/31/2016 13:32,016XX N LAMON AVE,2017,NARCOTICS,TRUE,FALSE,2533,25,37,25,18,,,2016,12/31/2016 15:45,,
10802231,HZ514502,11/11/2016 16:00,049XX N KARLOV AVE,810,THEFT,FALSE,FALSE,1712,17,39,14,6,,,2016,1/2/2017 15:51,,
11034899,JA368376,7/29/2017 10:35,010XX N MONTICELLO AVE,2027,NARCOTICS,TRUE,FALSE,1112,11,27,23,18,1151853,1906744,2017,8/5/2017 15:50,41.89998003,-87.71768579
10630277,HZ350163,7/15/2016 14:13,120XX S YALE AVE,2027,NARCOTICS,TRUE,FALSE,523,5,9,53,18,,,2016,1/7/2017 15:54,,
11034902,JA368377,7/29/2017 1:30,047XX N LINCOLN AVE,2826,OTHER OFFENSE,FALSE,FALSE,1911,19,47,4,26,1159699,1931595,2017,8/5/2017 15:50,41.96801469,-87.68818033
11034904,JA368189,7/29/2017 9:50,052XX N LINCOLN AVE,4651,OTHER OFFENSE,FALSE,FALSE,2011,20,40,4,26,1158514,1934867,2017,8/5/2017 15:50,41.97701762,-87.69244749
11034906,JA368350,7/29/2017 2:00,050XX W THOMAS ST,890,THEFT,FALSE,TRUE,1531,15,37,25,6,1142617,1906854,2017,8/5/2017 15:50,41.90045875,-87.75160744
11034907,JA368339,7/29/2017 11:30,063XX S CENTRAL AVE,460,BATTERY,TRUE,FALSE,813,8,13,64,08B,1140176,1861759,2017,8/5/2017 15:50,41.77675644,-87.76167587
10374985,HZ110762,1/10/2016 12:55,006XX N LARAMIE AVE,330,ROBBERY,FALSE,FALSE,1532,15,28,25,3,,,2016,1/17/2016 16:04,,
1688067,G484600,8/14/2001 22:00,003XX W SCOTT ST,810,THEFT,FALSE,FALSE,1821,18,,,6,,,2001,8/17/2015 15:03,,
2202403,HH462420,6/23/2002 20:15,053XX S HERMITAGE AVE,460,BATTERY,TRUE,FALSE,932,9,16,61,08B,,,2002,8/17/2015 15:03,,
2405540,HH720097,10/17/2002 10:00,009XX W HURON ST,810,THEFT,FALSE,FALSE,1323,12,27,24,6,,,2002,8/17/2015 15:03,,
2451672,HH774788,11/12/2002 13:15,026XX N CLARK ST,560,ASSAULT,FALSE,FALSE,2333,19,43,7,08A,,,2002,8/17/2015 15:03,,
3819540,HL189327,2/17/2005 15:00,100XX W OHARE ST,460,BATTERY,FALSE,FALSE,1651,16,41,76,08B,,,2005,8/17/2015 15:03,,
3841764,HL214422,3/4/2005 1:00,050XX S UNION AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,935,9,3,61,7,,,2005,8/17/2015 15:03,,
4690000,HM288623,4/13/2006 14:00,003XX W LAKE ST,810,THEFT,FALSE,FALSE,111,1,42,,6,,,2006,8/17/2015 15:03,,
4815507,HM428294,7/20/2005 0:00,031XX W CERMAK RD,820,THEFT,FALSE,FALSE,1022,10,24,30,6,,,2005,8/17/2015 15:03,,
5015844,HM624195,7/15/2005 9:00,004XX E 133RD ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,533,5,9,54,10,,,2005,8/17/2015 15:03,,
5408114,HN247766,3/25/2007 17:30,046XX W 49TH ST,810,THEFT,FALSE,FALSE,815,8,23,56,6,,,2007,8/17/2015 15:03,,
6201445,HP291469,4/20/2008 22:20,069XX S WESTERN AVE,880,THEFT,FALSE,FALSE,832,8,17,66,6,,,2008,8/17/2015 15:03,,
6267498,HP354708,5/24/2008 19:00,037XX W LEXINGTON ST,810,THEFT,FALSE,FALSE,1133,11,24,27,6,,,2008,8/17/2015 15:03,,
6747373,HR152370,2/3/2009 17:00,092XX S WALLACE ST,2027,NARCOTICS,TRUE,FALSE,2223,22,21,73,18,,,2009,8/17/2015 15:03,,
7227293,HR642621,6/9/2008 14:30,010XX E 87TH ST,890,THEFT,FALSE,FALSE,412,4,8,44,6,,,2008,8/17/2015 15:03,,
7889682,HT106613,9/14/2009 23:00,103XX S DOTY AVE E,820,THEFT,FALSE,FALSE,434,4,10,51,6,,,2009,8/17/2015 15:03,,
7913819,HR574971,10/6/2009 22:12,002XX E 83RD ST,610,BURGLARY,FALSE,FALSE,632,6,6,44,5,,,2009,8/17/2015 15:03,,
8033558,HT265276,8/1/2008 14:00,002XX E 69TH PL,890,THEFT,FALSE,FALSE,322,3,6,69,6,,,2008,8/17/2015 15:03,,
8070766,HR559439,9/27/2009 18:20,002XX W 95TH ST,460,BATTERY,FALSE,FALSE,634,6,21,49,08B,,,2009,8/17/2015 15:03,,
10471575,HZ198240,3/23/2016 14:05,0000X E 71ST ST,5011,OTHER OFFENSE,FALSE,FALSE,322,3,6,69,26,,,2016,4/3/2016 15:49,,
10473848,HZ213157,2/18/2016 19:44,0000X E GRAND AVE,810,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2016,4/5/2016 15:53,,
10409269,HZ145715,2/1/2016 16:01,017XX N SHEFFIELD AVE,860,THEFT,FALSE,FALSE,1811,18,32,7,6,,,2016,2/10/2016 15:53,,
10409288,HZ145726,2/1/2016 16:26,017XX N SHEFFIELD AVE,860,THEFT,FALSE,FALSE,1811,18,32,7,6,,,2016,2/10/2016 15:53,,
10810629,JA110051,1/9/2017 23:00,027XX N HALSTED ST,486,BATTERY,FALSE,TRUE,1935,19,43,7,08B,,,2017,1/16/2017 15:50,,
